,chi_sq10,p_value10
1,1.7114270486150768e-30,
2,0.008258467794596023,0.9275910312267002
3,5.0510639819486896,0.08001573381371563
4,8.840077473853723,0.031494470359357596
5,11.80717679975864,0.018844257272075948
6,13.79517675255916,0.016964184458346243
7,15.805631627852895,0.014836127622403605
8,23.661300428456332,0.001306471048589275
9,30.773566626267538,0.00015415408277730247
10,37.25989776639808,2.365087330080673e-05
