HFP-CNN,HFP-RET,HFP-FXN,HFP-WSJ,NYT-CNN,NYT-RET,NYT-FXN,NYT-WSJ,CNN-HFP,CNN-NYT,CNN-FXN,CNN-WSJ,RET-HFP,RET-NYT,RET-FXN,RET-WSJ,FXN-HFP,FXN-NYT,FXN-CNN,FXN-RET,WSJ-HFP,WSJ-NYT,WSJ-CNN,WSJ-RET
0.0015677440485936112,0.00020350575966221474,9.261920975944804e-06,0.5190528393371396,0.0,3.903758427625803e-10,0.0,0.6098071451921099,0.00041756124957159635,2.1825874441105952e-12,3.5671889886401686e-09,0.6044155459257494,0.0023918047084100502,0.000594084808983486,0.0,0.8802942311351962,0.007756321468083693,0.00024859062311310964,2.220025846488838e-06,0.0,0.0009520990328701906,4.017715446669179e-06,5.124004553991313e-09,0.00011546527970951459
0.002454561981237724,4.121282992031183e-05,6.3333341581151e-06,0.6000107002468534,0.0,9.880984919163893e-14,0.0,0.6670163286663523,0.00039193640542412034,8.315570454442422e-14,1.1817924416845926e-10,0.6751190742508348,0.0016447975081184119,0.0010342067792568077,0.0,0.8185112789788522,0.005819993350279051,1.958548333180765e-06,4.138663306507695e-07,0.0,0.001451253433401023,5.602008204985687e-06,1.1766343677166446e-08,0.00020612520746821072
0.003741616501037326,9.459870328853981e-06,4.6742453251313876e-06,0.6748654411539436,0.0,0.0,0.0,0.7226281705129358,0.00042213540938351723,5.218048215738236e-15,4.4506620611173275e-12,0.7371016053404051,0.0011720796166745373,0.0017352481712706869,0.0,0.7561723826307312,0.004562311120552942,1.7654411488265964e-08,8.92973593957791e-08,0.0,0.002225044759397221,8.0835621928399e-06,2.6346490544781886e-08,0.00035145119363300115
0.005563975535491705,2.4450494963135228e-06,3.6858477424628333e-06,0.7416211418786047,0.0,0.0,0.0,0.7723008824380911,0.0004642538009824726,4.440892098500626e-16,2.2937207688755734e-13,0.7912205146067757,0.00019757725308755525,9.752450572542148e-05,0.0,0.7542542896461134,0.0006443979165519087,2.745748073351706e-11,1.588876797908867e-07,0.0,0.0033310916061535245,1.1604835890799414e-05,5.691560589493605e-08,0.0005815930138747261
0.006081575038460296,2.830418758259512e-07,5.24209116226082e-07,0.7820522843699089,0.0,0.0,0.0,0.6819868749684403,0.0005196802527274169,0.0,1.5654144647214707e-14,0.8372356762258102,3.083036843820608e-06,3.660405312189141e-13,0.0,0.7994194472386722,0.00014571177722089157,1.7679635533340843e-11,1.2518442360498483e-07,0.0,0.0005493395390985256,1.1590728377086634e-13,1.2137579830096001e-10,0.0010012221079903627
0.006711249174428668,3.8692883230773134e-08,8.257025085889325e-08,0.8184692225607846,0.0,0.0,0.0,0.7343257204523577,8.37389013375045e-06,1.1102230246251565e-16,2.220446049250313e-16,0.8360966190682453,3.856397185919569e-06,4.083400284571326e-13,0.0,0.8079574217181378,2.5202551618419555e-05,1.3211653993039363e-14,1.7109782479707292e-08,0.0,0.00045921271654403295,1.7863488466218769e-13,9.558720481805949e-11,0.0016552356702034254
0.0020462346524062758,1.0312871112638788e-08,1.3029768941574815e-07,0.8143047256576718,0.0,0.0,0.0,0.6868219532276434,8.405681094503237e-07,0.0,5.551115123125783e-16,0.8398593148832894,4.824356059529578e-06,4.619638005465276e-13,0.0,0.8168204718246652,4.432972266021906e-05,1.9872992140790302e-14,3.595997988270483e-08,0.0,0.000673229369377637,2.44582132324922e-13,2.038818003313736e-10,0.002507970194520981
0.0032070806650592587,1.8437585236341647e-08,5.084977672265012e-08,0.8567867018228307,0.0,0.0,0.0,0.7407816321688386,6.366792957290812e-07,0.0,2.220446049250313e-16,0.3428759022245702,6.036069614356876e-06,5.294653604437372e-13,0.0,0.8258947141105113,5.669028615118421e-05,1.3433698597964394e-14,3.6408109860275317e-10,0.0,0.0010633776415757135,5.705436123548679e-13,4.527538344234472e-10,0.003917603259098845
0.004894936031956343,3.2402629579486586e-08,2.1475232814260892e-08,0.8915623768967472,0.0,0.0,0.0,0.7886439926946016,4.823369483819562e-07,0.0,2.220446049250313e-16,0.31253729740577285,7.552768848784197e-06,6.143974218275616e-13,0.0,0.8350823955239568,5.1558137285412364e-05,4.440892098500626e-16,4.881055559735614e-10,0.0,0.0016397495369072645,1.297406626576958e-12,9.778281517824894e-10,0.005957103061814628
0.0008363274859364278,2.6990411572391793e-08,2.0132679967588274e-09,0.8879479890431303,0.0,0.0,0.0,0.7479252215497995,3.8118731526814997e-07,0.0,1.1102230246251565e-16,0.2905182919286253,4.018741545097626e-06,1.36590738719633e-12,0.0,0.8465765465210636,2.4691412951027836e-05,8.881784197001252e-16,6.805255248210074e-10,0.0,0.00028215462320702045,4.9960036108132044e-15,3.4498626177992264e-10,0.0002821164731302561
0.0012291562150911206,5.28619245043771e-08,3.5101359596723114e-09,0.9090819220986048,0.0,0.0,0.0,0.7082966916739155,4.1882631762746314e-07,0.0,0.0,0.3445427484840611,2.203883058382594e-06,2.968847390150131e-12,0.0,0.8576966475733454,1.940274700462652e-05,0.0,4.445510626283067e-11,0.0,4.88365311693828e-05,0.0,1.2848222485928318e-10,1.1789921034011108e-05
0.0010385373535272135,2.1705430675034165e-08,2.396564613427188e-09,0.9101514170003333,0.0,0.0,0.0,0.7258950310673052,4.6297765299296856e-07,0.0,0.0,0.4010330501408552,1.244112082132709e-06,6.315503675580203e-12,0.0,0.8684058059832395,2.6296053536545294e-05,0.0,4.0654257738026445e-11,0.0,8.134946554638756e-05,1.1102230246251565e-16,2.794264819527825e-10,6.269410648851448e-06
0.0008897943365809846,9.340339945929088e-09,1.6696799498561177e-09,0.9115358434380585,0.0,0.0,0.0,0.7048938049966986,7.957588613605182e-07,0.0,0.0,0.4591691032767147,7.220755797732181e-07,1.3161138845418918e-11,0.0,0.8786738201323228,3.5351175887265995e-05,0.0,3.785205482387255e-11,0.0,0.00013575898090034677,1.1102230246251565e-16,4.6220005600616787e-10,8.93476228003287e-06
0.00011083032229985967,7.295424819808716e-09,3.2262150728712413e-09,0.9285204092446455,0.0,0.0,0.0,0.7305979825110828,1.3447058206939033e-06,0.0,0.0,0.5173485111200374,4.303879768130514e-07,2.6893265392402554e-11,0.0,0.888476776559269,1.3940579018933974e-06,0.0,5.0400017492790994e-11,0.0,0.00022152194658697777,1.1102230246251565e-16,7.571321347654703e-10,1.2633693500352372e-05
1.3835280352259005e-05,5.8295287486132e-09,6.1142085838739035e-09,0.9426824850612242,0.0,0.0,0.0,0.7548809670357954,7.753927050435649e-07,0.0,0.0,0.5007655792456747,4.5859672492820636e-07,4.06991107482213e-11,0.0,0.9149403820924713,5.8686856596601444e-08,0.0,6.716016631713728e-11,0.0,0.00010070590355160114,2.220446049250313e-16,2.9831692671677956e-13,6.570469834876747e-08
1.775086936106618e-06,4.759614369298504e-09,1.137413307983337e-08,0.9543806360836548,0.0,0.0,0.0,0.7777207423208464,4.573561837029061e-07,0.0,0.0,0.48557595040552826,4.924407954742804e-07,6.150291387285733e-11,0.0,0.9361298114361958,3.6156737603931788e-09,0.0,1.0380585280245214e-13,0.0,0.00015517947873799898,2.220446049250313e-16,6.995515278163111e-13,9.954827651093012e-08
2.1675897909911868e-07,3.966070916128217e-09,2.0784753584912607e-08,0.9639562123878189,0.0,0.0,0.0,0.7991096039594403,1.3330385650878185e-07,0.0,0.0,0.4716671295773811,3.0234839165643734e-07,1.4442447238138811e-11,0.0,0.9330694879941355,8.804378337501362e-10,0.0,2.007283228522283e-13,0.0,7.377374701889039e-05,0.0,2.015054789694659e-13,4.919747786935602e-08
1.876216153551269e-07,2.3739640253594985e-09,3.3471817761920875e-08,0.9705246632013205,0.0,0.0,0.0,0.8190531811026027,8.247625193913422e-08,0.0,0.0,0.4589362650523876,1.2998280374265647e-07,2.4052093650084316e-11,0.0,0.6934604308617459,2.191260506378967e-10,0.0,3.829159211932165e-13,0.0,0.0001169691302471687,0.0,4.5086157030027607e-13,7.784486266704249e-08
1.6477787401214528e-07,1.4590849639617431e-09,5.327991714487723e-08,0.9760573620757343,0.0,0.0,0.0,0.5891264898067617,5.208208953000337e-08,0.0,0.0,0.4472896934417372,1.0396526972655806e-09,0.0,0.0,0.39738336405866326,5.574951611464485e-11,0.0,7.205347429817266e-13,0.0,2.6182627878013065e-05,0.0,1.4765966227514582e-14,4.897394711989023e-10
1.5195082636587642e-08,6.095632887337388e-10,9.273551415667214e-08,0.9823509000650626,0.0,0.0,0.0,0.6387005969220985,3.354345690098626e-08,0.0,0.0,0.43664234339927255,2.885747196756938e-11,0.0,0.0,0.40031322353516097,8.316280997178183e-11,0.0,6.785683126508957e-13,0.0,4.2149550510517386e-05,0.0,2.786659791809143e-14,2.770026430454209e-10
1.4169351247872441e-09,2.615764271851617e-10,1.5894557148232735e-07,0.9871236696190618,0.0,0.0,0.0,0.6855411911046956,2.2018444734150933e-08,0.0,0.0,0.42691707800111756,2.962752265744939e-11,0.0,0.0,0.44891642017501754,1.2331058396597427e-10,0.0,6.49147402498329e-13,0.0,6.6713102380489e-05,0.0,4.8960835385969403e-14,1.6170842442875255e-10
1.3466761039637731e-10,1.1522149900855538e-10,2.733686956801762e-07,0.9907000928094114,0.0,0.0,0.0,0.7135601965101488,1.4720977992155326e-08,0.0,0.0,0.4180440249867432,3.0911162518520996e-11,0.0,0.0,0.4977820484479353,1.8178114569167292e-10,0.0,6.300515664747763e-13,0.0,3.461879746013974e-05,0.0,1.0103029524088925e-14,1.3476975091464283e-10
6.178246803045795e-11,1.4873080544930417e-10,2.510204876182698e-07,0.9935088985479104,0.0,0.0,0.0,0.7441669779612015,1.0018011642465297e-08,0.0,0.0,0.4099599243001706,1.6016077353242508e-12,0.0,0.0,0.4987321984365477,2.6647761774967194e-10,0.0,6.201705815556124e-13,0.0,1.8373088475742705e-05,0.0,1.1102230246251565e-15,9.880107842974439e-11
1.1586176462685671e-10,1.554022466265792e-10,4.1266097050574047e-07,0.9937433592986522,0.0,0.0,0.0,0.7726961313274966,6.9351555609387106e-09,0.0,0.0,0.4026075096827364,9.43689570931383e-14,0.0,0.0,0.5017032075802087,3.8852066008843167e-10,0.0,6.186162693211372e-13,0.0,1.5235865983509456e-05,0.0,0.0,1.9221946256919864e-10
2.1417279061353156e-10,1.6331502816768761e-10,6.694490025660471e-07,0.9940321302134093,0.0,0.0,0.0,0.7990936689068431,4.880973736298699e-09,0.0,0.0,0.395934932971989,6.328271240363392e-15,0.0,0.0,0.5064859066176723,5.634819277844372e-10,0.0,6.247224959565756e-13,0.0,2.378146050308061e-05,0.0,1.1102230246251565e-16,3.2745539613188157e-10
2.952318389759512e-10,3.962874473018019e-11,1.4939964321225574e-07,0.9943620321545724,0.0,0.0,0.0,0.8233441859829672,1.2502354707066843e-09,0.0,0.0,0.24638523487420327,8.881784197001252e-15,0.0,0.0,0.5526889739126574,8.130618400770118e-10,0.0,6.384892614619275e-13,0.0,3.660767998647785e-05,0.0,3.3306690738754696e-16,5.520277568393794e-10
2.7271629399194808e-11,1.184385922670117e-12,1.69969867291897e-07,0.9961175529945964,0.0,0.0,0.0,0.846485101325541,1.1132575972183645e-09,0.0,0.0,0.26840987533341276,1.2434497875801753e-14,0.0,0.0,0.5977816919264152,1.1673590982752557e-09,0.0,6.59916565837193e-13,0.0,5.559656140541325e-05,0.0,6.661338147750939e-16,9.211690299437691e-10
2.5499602429590595e-12,3.5416114485542494e-14,1.9345975765805434e-07,0.9973565101909626,0.0,0.0,0.0,0.8631181775094039,4.20971035808293e-11,0.0,0.0,0.29244982060463953,2.0761170560490427e-14,0.0,0.0,0.6275855604035694,1.5279207898899472e-09,0.0,3.552713678800501e-15,0.0,8.333665364257392e-05,0.0,1.4432899320127035e-15,1.5219369098318225e-09
